"WAP1","WAP2","WAP3","WAP4","WAP5","WAP6","WAP7","WAP8","WAP9","WAP10","WAP11","WAP12","WAP13","WAP14","WAP15","WAP16","WAP17","WAP18","WAP19","WAP20","WAP21","WAP22","WAP23","WAP24","WAP25","WAP26","WAP27","WAP28","WAP29","WAP30","WAP31","WAP32","WAP33","WAP34","WAP35","WAP36","WAP37","WAP38","WAP39","WAP40","WAP41","WAP42","WAP43","WAP44","WAP45","WAP46","WAP47","WAP48","WAP49","WAP50","WAP51","WAP52","WAP53","WAP54","WAP55","WAP56","WAP57","WAP58","WAP59","WAP60","WAP61","WAP62","WAP63","WAP64","WAP65","WAP66","WAP67","WAP68","WAP69","WAP70","WAP71","WAP72","WAP73","WAP74","WAP75","WAP76","WAP77","WAP78","WAP79","WAP80","WAP81","WAP82","WAP83","WAP84","WAP85","WAP86","WAP87","WAP88","WAP89","WAP90","WAP91","WAP92","WAP93","WAP94","WAP95","WAP96","WAP97","WAP98","WAP99","WAP100","WAP101","WAP102","WAP103","WAP104","WAP105","WAP106","WAP107","WAP108","WAP109","WAP110","WAP111","WAP112","WAP113","WAP114","WAP115","WAP116","WAP117","WAP118","WAP119","WAP120","WAP121","WAP122","WAP123","WAP124","WAP125","WAP126","WAP127","WAP128","WAP129","WAP130","WAP131","WAP132","WAP133","WAP134","WAP135","WAP136","WAP137","WAP138","WAP139","WAP140","WAP141","WAP142","WAP143","WAP144","WAP145","WAP146","WAP147","WAP148","WAP149","WAP150","WAP151","WAP152","WAP153","WAP154","WAP155","WAP156","WAP157","WAP158","WAP159","WAP160","WAP161","WAP162","LONGITUDE","LATITUDE"
100,-59,-67,-56,-56,-80,-75,-71,-81,-81,100,100,100,-68,-67,-88,-89,-71,-71,-76,-85,-84,100,-84,100,100,100,-85,100,100,100,-75,-77,100,-84,100,-91,-91,100,100,-83,-83,-88,-91,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,2.39,1.09
-83,-59,-68,-57,-57,-81,100,-70,-76,-77,-84,100,100,-68,-67,-88,-88,-71,-71,-76,-84,-83,100,-83,100,100,100,-85,100,100,100,-76,-77,100,-84,-85,-90,-90,100,100,-84,-85,-88,-91,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,2.39,1.09
100,-66,-67,-60,-56,-73,-74,-73,-79,-78,-75,-90,-91,-67,-73,-87,-87,-61,-61,-78,-81,-85,100,-83,100,100,100,-85,100,-75,100,-76,-76,-53,-85,-78,-90,-90,100,-88,-79,-79,-81,100,-81,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3.39,1.09
-81,-57,-62,-58,-58,-77,-74,-73,-83,-83,-77,-90,-91,-70,-74,-81,-84,-64,-64,-82,-79,100,100,-83,100,100,100,100,100,100,100,100,-73,-55,100,100,-88,-88,100,100,-69,-69,-81,100,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3.39,1.09
-81,-57,-62,-62,-61,-75,-76,-74,-82,-82,-82,-90,-91,-71,-78,-81,-87,-62,-61,-79,-82,100,100,-79,100,100,100,100,-82,-76,100,-71,-73,-54,100,-81,-92,-92,100,-84,-72,-72,-84,100,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-79,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3.39,1.09
-80,-61,-65,-59,-59,-78,-78,-70,-81,-81,-80,100,100,-71,-80,-84,-87,-60,-60,-79,-79,100,100,-81,100,100,-83,100,-82,-78,100,-72,-71,-58,100,-81,-89,-90,100,-84,-72,-72,-83,100,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-85,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-79,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3.39,1.09
-79,-61,-62,-58,-59,-79,-79,-70,-83,-83,-80,100,100,-73,-80,-84,-86,-61,-60,100,-79,100,100,-81,100,100,-83,-83,100,-78,100,-71,-72,-58,-83,100,-91,-90,100,100,-73,-73,-86,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3.39,1.09
-80,-59,-69,-66,-61,-74,-74,-69,-75,-75,-81,-90,-89,-70,-70,100,-86,-65,-64,100,-79,100,100,-85,100,100,100,-84,100,100,100,-76,-71,-54,-84,100,-90,-90,100,-84,-83,-83,-86,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.4,2.175
100,-64,-64,-68,-66,-76,-74,-64,-77,-77,-81,-91,-90,-68,-70,100,-86,-64,-64,100,-80,100,100,-85,100,100,100,-82,100,-77,100,-72,100,-50,-82,100,-90,-92,100,100,-83,-83,-84,100,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.4,2.175
-83,-64,-64,-68,-66,-74,-74,-65,-77,-77,-85,-90,-91,-68,-71,-82,-86,-64,-64,-82,-78,-84,100,-85,100,100,100,-82,100,-77,100,-73,-77,-51,-82,100,-91,-92,100,100,-82,-82,-84,100,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.4,2.175
-83,-66,-75,-66,-66,-76,-72,-64,-77,-77,-87,-90,-91,-67,-71,-82,-89,-64,-63,-82,-78,-84,100,-80,-83,100,100,-82,-83,-76,100,-73,-76,-56,-82,100,-93,-92,100,100,-81,-81,-85,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.4,2.175
100,-67,-76,-65,-64,-76,-72,-65,-77,-77,-83,-92,-92,-68,-69,-85,-89,-62,-62,100,-78,-83,100,-82,-83,100,100,-81,-82,-76,100,-73,-79,-56,-81,100,-91,-91,100,100,-81,-80,-85,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-90,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.4,2.175
-75,-62,-59,-58,-58,-68,-72,-66,-73,-73,-76,-89,-89,-63,-72,100,-87,-58,-58,100,-81,100,100,-84,100,100,100,-81,-77,-79,-68,-74,-67,-53,-85,100,-90,-89,100,-86,-71,-71,-85,-87,-84,100,100,100,100,100,100,-88,-89,100,100,100,100,100,100,100,-84,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1.4,2.175
-79,-63,-67,-61,-59,-66,100,-71,-75,-74,-77,-89,-89,-65,-72,100,100,-57,-57,100,-81,100,100,-81,-81,100,100,100,-80,-78,-66,100,-68,-65,-85,100,-87,-87,100,100,-68,-67,-82,-87,-82,100,100,100,100,100,100,-88,-89,100,100,100,100,100,100,100,-83,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1.4,2.175
-79,-63,-68,-59,-59,-69,100,-68,-75,-75,-77,-89,-89,-63,-75,100,-91,-60,-59,-83,-82,-81,100,-82,-81,100,100,-88,-80,-76,-66,100,-70,-57,-87,100,-91,-90,100,100,-69,-69,-81,-88,-80,100,100,100,100,100,100,-88,-89,100,100,100,100,100,100,100,-82,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1.4,2.175
-78,-63,-61,-59,-59,-71,100,-62,-78,-78,-73,-90,-90,-63,-75,-85,-91,-59,-59,-86,-80,-82,100,-82,100,100,100,-88,100,-77,-66,-75,-68,-57,-87,100,-87,-88,-84,100,-68,-68,-81,-87,-81,100,100,-84,100,100,100,-88,-87,100,100,-87,100,100,100,100,-84,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1.4,2.175
-78,-65,-65,-61,-60,-66,100,-68,-79,-79,-82,-90,-90,-63,-81,-80,100,-61,-60,-84,-83,-80,100,-81,-80,100,100,-87,-79,-76,100,-75,-68,100,-87,100,-87,-87,-84,100,-70,-70,-83,-89,-84,100,100,-84,100,100,100,-88,-87,100,100,-89,100,100,100,100,-82,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1.4,2.175
100,-59,-59,-55,-55,-69,-69,-62,-74,-74,-76,-89,-90,-63,-80,-83,-88,-62,-63,-84,-81,-80,100,-80,-77,100,100,-85,-76,-76,-70,100,-71,-74,-85,100,-85,-85,100,100,-75,-74,-85,-89,-85,100,100,100,100,100,100,100,100,100,100,-89,100,100,100,100,-87,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-91,-90,100,100,100,100,100,100,100,100,100,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,2.39,2.175
-78,-65,-67,-58,-57,-65,100,-62,-74,-74,-84,100,100,-68,-75,100,-88,-65,-64,-87,-77,100,100,-81,100,100,-85,-85,100,-76,-70,100,-70,100,-85,100,-87,-88,100,-86,-75,-75,-84,100,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-91,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,2.39,2.175
-78,-62,-63,-56,-56,-67,-65,-62,-70,-70,-84,100,100,-68,-75,100,-88,-59,-60,-87,-75,100,100,-80,100,100,-85,-84,100,-76,-70,100,-70,-57,-83,100,-87,-87,100,-85,-74,-74,-85,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-91,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,2.39,2.175
100,-59,-59,-60,-59,-67,-67,-70,-73,-73,100,100,100,-63,-80,100,-77,-63,-64,100,-85,100,100,-80,-78,100,-87,-86,-77,-74,100,100,-69,-54,-86,-79,-85,-86,100,-85,-78,-78,-86,-90,-86,100,100,100,-83,100,100,100,100,100,100,-91,100,100,100,100,-88,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,2.39,2.175
-81,-57,-56,-60,-57,-67,-65,-73,-76,-76,-79,100,100,-63,-80,100,-77,-64,-64,100,-86,100,100,-86,-78,100,-87,-86,-77,-74,100,100,-71,-53,-86,-79,-86,-86,100,-85,-72,-72,-85,-90,-86,100,100,100,-83,100,100,100,100,100,100,-91,100,100,100,100,-89,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,2.39,2.175
-77,-57,-56,-54,-53,-75,-65,-71,-75,-75,-79,100,100,-65,100,100,-85,-69,-69,100,-84,100,100,-79,100,100,100,-85,100,-75,-69,-75,-69,-70,-84,100,-89,-88,100,-86,-71,-70,-85,100,-85,100,100,100,-83,100,100,100,100,100,100,100,100,100,100,100,-86,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3.39,2.175
-77,-57,-56,-54,-55,-71,-73,-68,-74,-74,-79,100,100,-65,-67,-79,-85,-67,-66,-82,-87,-76,100,-79,100,100,100,-84,100,100,100,100,-78,-48,-83,100,-91,-91,-85,100,-70,-69,-87,100,-87,100,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,-84,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3.39,2.175
-77,-58,-56,-60,-55,-75,-74,-62,-76,-76,-77,100,100,-67,-67,-79,-85,-64,-64,-81,-81,-76,100,-81,100,100,100,-82,100,-77,-74,100,-76,-48,-83,100,-88,-88,-85,100,-77,-77,-83,-91,-82,100,100,-85,100,100,100,100,100,100,100,-91,100,100,100,100,-86,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3.39,2.175
100,-57,-65,-56,-57,-74,-74,-67,-75,-75,-77,100,100,-64,-78,100,-83,-68,-68,-80,-81,-83,100,-83,100,100,100,-82,100,-76,-74,100,-72,-76,-82,100,-91,-91,100,100,-72,-72,-84,-91,-85,100,100,100,100,100,100,100,100,100,100,-91,100,100,100,100,-88,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3.39,2.175
-79,-58,-67,-53,-53,-74,100,-67,-73,-73,-77,100,100,-64,-77,100,-86,-64,-64,-82,-85,-83,100,-83,100,100,-87,-82,100,-78,100,100,-71,-76,-82,100,-88,-88,100,-88,-71,-71,-87,100,-87,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,-87,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3.39,2.175
100,-59,-58,-49,-48,-66,-72,-66,-80,-80,-77,100,100,-68,-76,-84,-87,-61,-61,-86,-74,-78,-89,-78,-80,100,100,-86,-84,-76,100,100,-70,100,-87,100,-88,-87,-83,100,-80,-76,-82,100,-83,100,100,100,100,100,100,-89,-85,100,100,100,100,100,100,100,-85,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.4,3.375
-75,-56,-58,-48,-48,-70,-68,-67,-76,-75,-76,100,100,-68,-76,-84,-87,-60,-60,-85,-74,-78,100,-78,100,100,100,-86,100,-76,-70,100,-74,-55,-87,100,-85,-86,-85,100,-77,-77,-83,100,-83,100,100,-84,100,100,100,-89,-85,100,100,100,100,100,100,100,-86,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.4,3.375
-76,-57,-57,-49,-49,-67,-68,-66,-77,-77,-81,-89,-89,-69,-76,-84,-87,-64,-64,-85,-74,-78,100,-78,100,100,-84,-86,-79,-75,-70,100,-75,-55,-87,100,-85,-85,-85,-83,-77,-77,-83,100,-82,100,100,-84,100,100,100,-88,-88,100,100,100,100,100,100,100,-83,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.4,3.375
-76,-58,-57,-52,-50,-70,-70,-67,-74,-74,-81,-89,-89,-72,100,100,-87,-62,-62,-85,-74,100,100,-80,100,100,-85,100,-79,-76,100,100,-75,100,100,100,-85,-85,100,-86,-74,-76,-82,-90,-82,100,100,100,100,100,100,-88,-88,100,100,-90,100,100,100,100,-88,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.4,3.375
-80,-60,-58,-56,-53,-68,-66,-67,-81,-80,-82,-91,-91,-68,-80,100,-89,-64,-63,-85,-78,100,100,-82,-80,100,-85,-87,-82,-77,100,100,-77,100,-87,100,-86,-86,100,-84,-81,-78,-86,-91,-86,100,100,100,-85,100,100,100,100,100,100,-91,100,100,100,100,-88,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.4,3.375
-74,-59,-58,-58,-53,-74,-70,-66,-74,-74,-71,-90,-59,-65,-74,-83,-89,-59,-59,-83,-78,-77,100,-81,100,100,-81,-88,100,-77,100,-77,-70,-60,-88,100,-86,-86,100,-82,-73,-73,-82,100,-82,100,100,100,100,100,100,100,100,100,100,-91,100,100,100,100,-88,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1.4,3.375
-74,-59,-57,-57,-57,-75,100,-72,-72,-72,-73,-89,-89,-66,100,-83,100,-58,-58,-82,-82,-77,100,-82,100,100,-81,-88,-81,-79,100,-77,-70,-60,-88,100,-85,-85,100,-82,-72,-74,-82,100,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1.4,3.375
